# parsed arguments: Namespace(benchmark='Qc219b', dsl='meta_visqa', skeletons='visqa_normal', strategy='TaPas_C', fallback='auto', timeout=300, mode='abstract-only', expected_only=False)
# loading benchmark...
# table keywords: {'party', 'democratic', 'unaffiliated', 'color', 'minor', 'total', '19258', 'voters', 'blue', '140', 'republican', 'parties', '28608', '27180'}
# input type: [dtype('O'), dtype('int64'), dtype('O')]
# input is:
           Party  Total voters color
0     Republican         19258  blue
1     Democratic         28608  blue
2   Unaffiliated         27180  blue
3  Minor parties           140  blue
# query is: How many voters identify as Unaffiliated?
# expected output type:[dtype('int64')]
# expected output is:
   ANSWER
0   27180
# inferred DSL terminals:
  # ConstVal: ['28608@Int', 'Democratic@Str', 'Minor parties@Str', 'Party@Str', 'color@Str', '27180@Int', '140@Int', 'Total voters@Str', 'Unaffiliated@Str', 'Republican@Str', '19258@Int', 'blue@Str']
     # cmap: [(None, 28608), (None, 'Democratic'), (None, 'Minor parties'), (None, 'Party'), (None, 'color'), (None, 27180), (None, 140), (None, 'Total voters'), (None, 'Unaffiliated'), (None, 'Republican'), (None, 19258), (None, 'blue')]
# loading skeleton list...

# ========== candidate program report ========== #
# (t=0.00) i=0, candidate=[{'ANSWER': 27180}]
  # found 414 program(s)
    # SelectCol(SelectRow0(SelectRow1(@param0, <, 1, 28608@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<', 'Total voters', 28608], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <, 1, 28608@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<', 'Total voters', 28608], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 27180@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 27180@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >=, 1, 27180@Int), eqmin, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>=', 'Total voters', 27180], 'eqmin', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >=, 1, 27180@Int), eqmin, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>=', 'Total voters', 27180], 'eqmin', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >, 1, 19258@Int), eqmin, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>', 'Total voters', 19258], 'eqmin', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >, 1, 19258@Int), eqmin, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>', 'Total voters', 19258], 'eqmin', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, Democratic@Str), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'Party', 'Democratic'], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, Democratic@Str), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'Party', 'Democratic'], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 28608@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'Total voters', 28608], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 28608@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'Total voters', 28608], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), ==, 0, Unaffiliated@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '<', 'Total voters', 28608], '==', 'Party', 'Unaffiliated'], ['Total voters']]
# top-216, score: 0.00, answer: [27180]
  # tprog: Summarize(SelectRow1(@param0, ==, 0, Unaffiliated@Str), max, 1)
# top-217, score: 0.00, answer: [27180]
  # tprog: Summarize(SelectRow1(@param0, ==, 0, Unaffiliated@Str), sum, 1)
# top-218, score: 0.00, answer: [27180]
  # tprog: Summarize(SelectRow1(@param0, ==, 0, Unaffiliated@Str), mean, 1)
# top-219, score: 0.00, answer: [27180]
  # tprog: Summarize(SelectRow1(@param0, ==, 1, 27180@Int), min, 1)
# top-220, score: 0.00, answer: [27180]
  # tprog: Summarize(SelectRow1(@param0, ==, 1, 27180@Int), max, 1)
# top-221, score: 0.00, answer: [27180]
  # tprog: Summarize(SelectRow1(@param0, ==, 1, 27180@Int), sum, 1)
# top-222, score: 0.00, answer: [27180]
  # tprog: Summarize(SelectRow1(@param0, ==, 1, 27180@Int), mean, 1)
# top-223, score: 0.00, answer: [27180]
  # tprog: Summarize(SelectRow1(@param0, >=, 1, 27180@Int), min, 1)
# top-224, score: 0.00, answer: [27180]
  # tprog: Summarize(SelectRow1(@param0, >, 1, 19258@Int), min, 1)
# top-225, score: 0.00, answer: [27180]
  # tprog: Summarize(SelectRow1(@param0, !=, 0, Democratic@Str), max, 1)
# top-226, score: 0.00, answer: [27180]
  # tprog: Summarize(SelectRow1(@param0, !=, 1, 28608@Int), max, 1)
# top-227, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(@param0, ==, 0, Unaffiliated@Str), ['1'])
# top-228, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(@param0, ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-229, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(@param0, ==, 1, 27180@Int), ['1'])
# top-230, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(@param0, ==, 1, 27180@Int), ['-99', '-2'])
# top-231, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), <, 1, 28608@Int), eqmax, 1), ['1'])
# top-232, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), <, 1, 28608@Int), eqmax, 1), ['-99', '-2'])
# top-233, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), <=, 1, 28608@Int), eqmax, 1), ['1'])
# top-234, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), <=, 1, 28608@Int), eqmax, 1), ['-99', '-2'])
# top-235, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), <=, 1, 27180@Int), eqmax, 1), ['1'])
# top-236, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), <=, 1, 27180@Int), eqmax, 1), ['-99', '-2'])
# top-237, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), ==, 2, blue@Str), eqmax, 1), ['1'])
# top-238, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), ==, 2, blue@Str), eqmax, 1), ['-99', '-2'])
# top-239, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), >=, 1, 140@Int), eqmax, 1), ['1'])
# top-240, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), >=, 1, 140@Int), eqmax, 1), ['-99', '-2'])
# top-241, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), >=, 1, 19258@Int), eqmax, 1), ['1'])
# top-242, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), >=, 1, 19258@Int), eqmax, 1), ['-99', '-2'])
# top-243, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), >, 1, 140@Int), eqmax, 1), ['1'])
# top-244, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), >, 1, 140@Int), eqmax, 1), ['-99', '-2'])
# top-245, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 0, 28608@Int), eqmax, 1), ['1'])
# top-246, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 0, 28608@Int), eqmax, 1), ['-99', '-2'])
# top-247, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 0, Democratic@Str), eqmax, 1), ['1'])
# top-248, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 0, Democratic@Str), eqmax, 1), ['-99', '-2'])
# top-249, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 0, Minor parties@Str), eqmax, 1), ['1'])
# top-250, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 0, Minor parties@Str), eqmax, 1), ['-99', '-2'])
# top-251, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 0, Party@Str), eqmax, 1), ['1'])
# top-252, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 0, Party@Str), eqmax, 1), ['-99', '-2'])
# top-253, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 0, color@Str), eqmax, 1), ['1'])
# top-254, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 0, color@Str), eqmax, 1), ['-99', '-2'])
# top-255, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 0, 27180@Int), eqmax, 1), ['1'])
# top-256, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 0, 27180@Int), eqmax, 1), ['-99', '-2'])
# top-257, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 0, 140@Int), eqmax, 1), ['1'])
# top-258, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 0, 140@Int), eqmax, 1), ['-99', '-2'])
# top-259, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 0, Total voters@Str), eqmax, 1), ['1'])
# top-260, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 0, Total voters@Str), eqmax, 1), ['-99', '-2'])
# top-261, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 0, Republican@Str), eqmax, 1), ['1'])
# top-262, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 0, Republican@Str), eqmax, 1), ['-99', '-2'])
# top-263, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 0, 19258@Int), eqmax, 1), ['1'])
# top-264, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 0, 19258@Int), eqmax, 1), ['-99', '-2'])
# top-265, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 0, blue@Str), eqmax, 1), ['1'])
# top-266, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 0, blue@Str), eqmax, 1), ['-99', '-2'])
# top-267, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 1, 28608@Int), eqmax, 1), ['1'])
# top-268, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 1, 28608@Int), eqmax, 1), ['-99', '-2'])
# top-269, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 1, Democratic@Str), eqmax, 1), ['1'])
# top-270, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 1, Democratic@Str), eqmax, 1), ['-99', '-2'])
# top-271, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 1, Minor parties@Str), eqmax, 1), ['1'])
# top-272, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 1, Minor parties@Str), eqmax, 1), ['-99', '-2'])
# top-273, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 1, Party@Str), eqmax, 1), ['1'])
# top-274, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 1, Party@Str), eqmax, 1), ['-99', '-2'])
# top-275, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 1, color@Str), eqmax, 1), ['1'])
# top-276, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 1, color@Str), eqmax, 1), ['-99', '-2'])
# top-277, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 1, 140@Int), eqmax, 1), ['1'])
# top-278, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 1, 140@Int), eqmax, 1), ['-99', '-2'])
# top-279, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 1, Total voters@Str), eqmax, 1), ['1'])
# top-280, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 1, Total voters@Str), eqmax, 1), ['-99', '-2'])
# top-281, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 1, Unaffiliated@Str), eqmax, 1), ['1'])
# top-282, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 1, Unaffiliated@Str), eqmax, 1), ['-99', '-2'])
# top-283, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 1, Republican@Str), eqmax, 1), ['1'])
# top-284, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 1, Republican@Str), eqmax, 1), ['-99', '-2'])
# top-285, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 1, 19258@Int), eqmax, 1), ['1'])
# top-286, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 1, 19258@Int), eqmax, 1), ['-99', '-2'])
# top-287, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 1, blue@Str), eqmax, 1), ['1'])
# top-288, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 1, blue@Str), eqmax, 1), ['-99', '-2'])
# top-289, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 2, 28608@Int), eqmax, 1), ['1'])
# top-290, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 2, 28608@Int), eqmax, 1), ['-99', '-2'])
# top-291, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 2, Democratic@Str), eqmax, 1), ['1'])
# top-292, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 2, Democratic@Str), eqmax, 1), ['-99', '-2'])
# top-293, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 2, Minor parties@Str), eqmax, 1), ['1'])
# top-294, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 2, Minor parties@Str), eqmax, 1), ['-99', '-2'])
# top-295, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 2, Party@Str), eqmax, 1), ['1'])
# top-296, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 2, Party@Str), eqmax, 1), ['-99', '-2'])
# top-297, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 2, color@Str), eqmax, 1), ['1'])
# top-298, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 2, color@Str), eqmax, 1), ['-99', '-2'])
# top-299, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 2, 27180@Int), eqmax, 1), ['1'])
# top-300, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 2, 27180@Int), eqmax, 1), ['-99', '-2'])
# top-301, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 2, 140@Int), eqmax, 1), ['1'])
# top-302, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 2, 140@Int), eqmax, 1), ['-99', '-2'])
# top-303, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 2, Total voters@Str), eqmax, 1), ['1'])
# top-304, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 2, Total voters@Str), eqmax, 1), ['-99', '-2'])
# top-305, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 2, Unaffiliated@Str), eqmax, 1), ['1'])
# top-306, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 2, Unaffiliated@Str), eqmax, 1), ['-99', '-2'])
# top-307, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 2, Republican@Str), eqmax, 1), ['1'])
# top-308, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 2, Republican@Str), eqmax, 1), ['-99', '-2'])
# top-309, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 2, 19258@Int), eqmax, 1), ['1'])
# top-310, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), !=, 2, 19258@Int), eqmax, 1), ['-99', '-2'])
# top-311, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 28608@Int), <, 1, 28608@Int), eqmax, 1), ['1'])
# top-312, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 28608@Int), <, 1, 28608@Int), eqmax, 1), ['-99', '-2'])
# top-313, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 28608@Int), <=, 1, 27180@Int), eqmax, 1), ['1'])
# top-314, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 28608@Int), <=, 1, 27180@Int), eqmax, 1), ['-99', '-2'])
# top-315, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 28608@Int), >=, 1, 27180@Int), eqmin, 1), ['1'])
# top-316, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 28608@Int), >=, 1, 27180@Int), eqmin, 1), ['-99', '-2'])
# top-317, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 28608@Int), >, 1, 19258@Int), eqmin, 1), ['1'])
# top-318, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 28608@Int), >, 1, 19258@Int), eqmin, 1), ['-99', '-2'])
# top-319, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 28608@Int), !=, 0, Democratic@Str), eqmax, 1), ['1'])
# top-320, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 28608@Int), !=, 0, Democratic@Str), eqmax, 1), ['-99', '-2'])
# top-321, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 28608@Int), !=, 1, 28608@Int), eqmax, 1), ['1'])
# top-322, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 28608@Int), !=, 1, 28608@Int), eqmax, 1), ['-99', '-2'])
# top-323, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), <, 1, 28608@Int), eqmax, 1), ['1'])
# top-324, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), <, 1, 28608@Int), eqmax, 1), ['-99', '-2'])
# top-325, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), <=, 1, 28608@Int), eqmax, 1), ['1'])
# top-326, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), <=, 1, 28608@Int), eqmax, 1), ['-99', '-2'])
# top-327, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), <=, 1, 27180@Int), eqmax, 1), ['1'])
# top-328, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), <=, 1, 27180@Int), eqmax, 1), ['-99', '-2'])
# top-329, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), ==, 2, blue@Str), eqmax, 1), ['1'])
# top-330, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), ==, 2, blue@Str), eqmax, 1), ['-99', '-2'])
# top-331, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), >=, 1, 140@Int), eqmax, 1), ['1'])
# top-332, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), >=, 1, 140@Int), eqmax, 1), ['-99', '-2'])
# top-333, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), >=, 1, 19258@Int), eqmax, 1), ['1'])
# top-334, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), >=, 1, 19258@Int), eqmax, 1), ['-99', '-2'])
# top-335, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), >, 1, 140@Int), eqmax, 1), ['1'])
# top-336, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), >, 1, 140@Int), eqmax, 1), ['-99', '-2'])
# top-337, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), !=, 0, 28608@Int), eqmax, 1), ['1'])
# top-338, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), !=, 0, 28608@Int), eqmax, 1), ['-99', '-2'])
# top-339, score: 0.00, answer: [27180]
